County,Revenue Category,Revenue Type,Year,Value
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2008,0.411389
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2008,0.019891
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2008,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2008,0.877445
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2008,0.664314
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2008,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2008,5.13751
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2008,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2008,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2008,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2008,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2008,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2008,44.142155
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2008,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2008,3.456545
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2008,0.007458
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2008,3.529834
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2008,6.568075
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2008,0.113334
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2008,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2008,10.775318
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2008,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2008,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2008,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2008,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2008,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2008,49.331454
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2008,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2008,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2008,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2008,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2008,18.837361
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2008,0.194349
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2008,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2008,9.60754
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2008,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2008,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2008,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2008,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2008,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2009,86.698806
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2009,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2009,1.632854
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2009,0.068466
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2009,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2009,13.810559
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2009,3.204809
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2009,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2009,13.510845
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2009,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2009,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2009,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2009,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2009,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2009,23.838021
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2009,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2009,0.255062
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2009,0.012992
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2009,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2009,0.623349
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2009,0.558732
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2009,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2009,4.938277
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2009,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2009,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2009,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2009,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2009,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2009,56.928679
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2009,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2009,2.479113
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2009,0.006809
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2009,2.692606
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2009,4.617596
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2009,0.19254
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2009,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2009,10.585956
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2009,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2009,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2009,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2009,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2009,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2009,50.668467
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2009,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2009,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2009,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2009,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2009,18.030262
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2009,0.065743
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2009,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2009,9.235135
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2009,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2009,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2009,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2009,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2009,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2010,82.431943
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2010,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2010,1.179059
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2010,0.061862
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2010,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2010,43.411813
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2010,4.82578
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2010,13.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2010,13.801925
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2010,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2010,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2010,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2010,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2010,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2010,24.632565
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2010,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2010,0.18738
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2010,0.016347
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2010,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2010,1.692862
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2010,0.034226
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2010,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2010,5.057358
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2010,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2010,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2010,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2010,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2010,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2010,58.659001
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2010,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2010,3.885949
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2010,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2010,2.270105
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2010,17.687109
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2010,0.071324
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2010,24.225
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2010,10.787484
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2010,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2010,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2010,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2010,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2010,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2010,48.741635
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2010,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2010,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2010,2.5
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2010,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2010,28.728973
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2010,0.041227
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2010,3.932748
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2010,9.505546
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2010,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2010,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2010,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2010,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2010,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2011,82.860906
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2011,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2011,1.028262
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2011,0.050786
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2011,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2011,43.818319
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2011,2.240076
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2011,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2011,13.762446
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2011,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2011,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2011,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2011,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2011,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2011,24.97713059
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2011,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2011,0.76097664
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2011,0.03471405
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2011,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2011,1.32117885
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2011,0.21709471
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2011,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2011,5.0492958
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2011,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2011,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2011,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2011,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2011,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2011,59.743442
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2011,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2011,2.941581
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2011,1.1e-05
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2011,2.228025
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2011,15.690247
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2011,0.099765
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2011,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2011,10.653626
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2011,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2011,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2011,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2011,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2011,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2011,52.216359
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2011,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2011,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2011,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2011,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2011,20.107538
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2011,0.0125
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2011,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2011,9.392174
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2011,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2011,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2011,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2011,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2011,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2012,74.1823863
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2012,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2012,0.8264855
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2012,0.00915568
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2012,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2012,37.90526163
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2012,1.5361197
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2012,30.5389781
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2012,13.0976259
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2012,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2012,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2012,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2012,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2012,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2012,27.20523812
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2012,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2012,0.42448709
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2012,0.01044671
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2012,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2012,2.95479176
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2012,0.23355463
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2012,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2012,4.94009033
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2012,0.0
"Kitsap County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2012,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2012,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2012,0.0
"Kitsap County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2012,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2012,61.249649
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2012,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2012,3.978027
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2012,0.0
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2012,2.411123
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2012,23.6661
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2012,0.122675
"Pierce County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2012,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2012,10.44905
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2012,0.0
"Pierce County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2012,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2012,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2012,0.0
"Pierce County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2012,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2012,53.846211
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2012,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2012,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2012,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2012,0.0
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2012,21.178177
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2012,0.0125
"Snohomish County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2012,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2012,8.930131
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2012,0.0
"Snohomish County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2012,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2012,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2012,0.0
"Snohomish County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2012,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2013,68.95412127
"King County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2013,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2013,0.49049272
"King County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2013,0.00419958
"King County, Nominal $millions",LOCAL TAXES & FEES,Real Estate Excise Tax,2013,0.0
"King County, Nominal $millions",LOCAL TAXES & FEES,General Fund Revenues,2013,45.85261966
"King County, Nominal $millions",LOCAL TAXES & FEES,Other Local,2013,1.59803958
"King County, Nominal $millions",LOCAL TAXES & FEES,General Obligation Bonds,2013,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,County Gas Tax Distribution,2013,12.9893582
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Transportation Improvement Board,2013,0.0
"King County, Nominal $millions",STATE TAX DISTRIBUTIONS,Other State Funds,2013,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Grants,2013,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,PSRC Federal Grants,2013,0.0
"King County, Nominal $millions",FEDERAL TAX DISTRIBUTIONS,Other Federal Funds (highways),2013,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,County Road Levy,2013,25.87299217
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Vehicle License Fee,2013,0.0
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Mitigation and Impact Fees,2013,0.51623942
"Kitsap County, Nominal $millions",LOCAL TAXES & FEES,Local/Road Improvement Districts (LIDs/RIDs),2013,0.0
